Id,lat,lon
144869511,42.53672765686,-83.198239925875
14488152,42.544496675275,-83.199894513562
14488298,42.538396158506,-83.232524172977
14489278,42.543653246268,-83.24267834576
145040973,42.550234213728,-83.206576818231
145102403,42.544785725207,-83.238219760004
145144548,42.539033225057,-83.234229387359
145144549,42.539219051851,-83.234448741765
14522203,42.551375158388,-83.193216064569
145306167,42.540184479458,-83.233019124359
145453515,42.54429894618,-83.216279541709
14561832,42.55305183239,-83.238938759658
14575523,42.546404605986,-83.199875989556
145826424,42.550222101878,-83.223556207131
145872001,42.550266861241,-83.223254877712
14591823,42.550834693271,-83.215886681907
146008881,42.551597027365,-83.208399546895
146008882,42.551155468706,-83.208135433126
146008883,42.551203287463,-83.207783057917
146055319,42.546545673416,-83.223491247382
146055320,42.545994479463,-83.223082042869
146098553,42.551173950802,-83.224131540965
146098594,42.540252582422,-83.209683989738
14620455,42.54990677468,-83.235163718106
14621152,42.544238428839,-83.243510836383
146270833,42.536417903628,-83.208080364022
146270851,42.552514384758,-83.210459567239
146296740,42.548597144218,-83.230465661376
146296814,42.531890041443,-83.228544696806
146391484,42.553998107349,-83.221249591197
146401655,42.553961939436,-83.220978436629
146401656,42.553497204815,-83.221413960318
146431040,42.553203754385,-83.238249851036
146432405,42.557131681851,-83.207772664357
146433435,42.557125395423,-83.20800442398
146433436,42.557119821458,-83.208257389818
146433437,42.557564481421,-83.208026636023
146433438,42.55672570437,-83.20775858276
146433439,42.557559787555,-83.20824590661
146433440,42.556545409633,-83.207843742896
146433441,42.557528774514,-83.208527706195
146439969,42.557151714599,-83.225611198333
146480449,42.552566729743,-83.23133360745
146482055,42.535333285357,-83.215897326924
146619575,42.537497828034,-83.231068404033
146636715,42.539913241072,-83.222469661023
146637994,42.532724837089,-83.199183560535
146660206,42.531655306244,-83.220651374767
146674684,42.556412598377,-83.227680941684
146675489,42.554182718766,-83.199831900746
146754728,42.550651045773,-83.211424491932
146851752,42.558053062557,-83.210219760989
146879089,42.532417388881,-83.222413166995
146896720,42.540925565428,-83.215001469112
146897204,42.541664723559,-83.235455911251
146898270,42.548848517495,-83.230468846499
146938631,42.543393155813,-83.219941176111
146939560,42.558025444186,-83.210698283841
146939780,42.551916252147,-83.23068694362
146939841,42.550305082719,-83.215315119929
146939974,42.548507164488,-83.19120071977
146940013,42.544522072442,-83.208382363994
146940087,42.538532993076,-83.21973690913
146940476,42.55671011403,-83.226414017019
146972518,42.54856499962,-83.20611547828
146974105,42.555555003954,-83.236251186224
146976477,42.537905984809,-83.223970776062
146978845,42.545887945474,-83.229931398868
146978890,42.539245664393,-83.23750763351
14703120,42.554223580544,-83.211989013111
147105392,42.536762399849,-83.212940945855
147115767,42.552715759982,-83.237881885487
147157620,42.536497573618,-83.212935162342
147247830,42.548737583006,-83.237497407588
147247831,42.548341915267,-83.237090047094
147356820,42.531883671196,-83.212554959214
147390667,42.539841156704,-83.222949022065
147394533,42.538129152981,-83.204569436239
147394842,42.533774712372,-83.196615680678
147394843,42.53386833823,-83.197136951237
147394844,42.533735443155,-83.197066207974
147433375,42.535851747978,-83.223846137162
147440147,42.536064145405,-83.223857452732
147440148,42.535896758798,-83.223292512457
147440149,42.536119298328,-83.223369458329
147440150,42.53592169496,-83.222615422319
147440151,42.536789934401,-83.223880167689
147440569,42.554467452017,-83.20942582712
147440570,42.553785793741,-83.209989929204
147440571,42.553879084323,-83.208893073354
147440572,42.553378517066,-83.209983978053
147440573,42.55383872546,-83.210195956384
147440574,42.553897231144,-83.208601802219
147456565,42.550530891191,-83.189487039665
14746917,42.534213924098,-83.215305396922
14751384,42.537408518855,-83.195893495901
147560545,42.537703478028,-83.224683740747
14756690,42.536822288547,-83.212227897352
147572287,42.546977760525,-83.231045018523
147572289,42.546890421094,-83.230340268104
147572290,42.546655769714,-83.230324761584
147572291,42.546789544889,-83.23173090966
147572292,42.546988112175,-83.231765862197
147608359,42.54794951647,-83.222013853128
147625068,42.535326663654,-83.221375152106
147672693,42.555152504963,-83.212239799654
147672694,42.554669413974,-83.212000077223
147672695,42.554642466155,-83.2124747444
147672696,42.555126185787,-83.21247046963
147672697,42.554453286601,-83.212266202649
147672698,42.555024178026,-83.212781941152
147672699,42.55456237707,-83.211365902429
147750289,42.543691006742,-83.240857461114
147825365,42.541800342753,-83.242349272241
147828798,42.553304965865,-83.23956363054
147832397,42.542450443163,-83.242788064872
147832398,42.542573238044,-83.242039728557
147832399,42.542093541726,-83.243539921587
147938598,42.532213708634,-83.227997526167
147938599,42.531626640135,-83.227969446791
147938600,42.532241536552,-83.228561376794
148020602,42.534493125293,-83.221280101324
148041131,42.549752589571,-83.222875177498
148041132,42.549460396426,-83.222945669304
148044075,42.539578928863,-83.239283758793
148044076,42.539568367665,-83.23870222235
148044077,42.53914985924,-83.238655451331
148044078,42.539758846415,-83.238744467142
148044079,42.539070566436,-83.239707128722
148044080,42.539293064056,-83.239899241943
148044359,42.549071476119,-83.187927502761
148044360,42.549071643757,-83.187303302431
